query,intent
까페 빠른 안내 부탁해,3
까페가 어디에 있는지 알려줘,3
까페가 어디에 있어,3
까페 빠른 안내 부탁해도 될까?,3
까페 빠르게 가고 싶은데 길좀 알려줘바,3
까페 를 가야하는데 어떡해 가지,3
까페 길안내,3
까페 안내를 부탁 드려요,3
까페는 어디에 있는 거야?,3
까페 길이 뭐야,3
까페에 가는 길이 어디야,3
까페에 가고 싶어,3
까페로 가는 길 알려줘,3
까페가 어느 방향이지,3
까페로 가는 방향 어디야?,3
까페로 가고 싶은데,3
까페로 가야 되거든 길 안내좀 해봐,3
까페 길 안내 해줘,3
까페 가는 방향 안내 부탁해,3
까페 길안내를 시작해줘,3
까페 빠르게 가는 길좀 알려줘,3
까페 는 어떡해 가면 좋을까?,3
까페 가야하는데 길좀,3
까페 길를 부탁해,3
까페 가야 해,3
까페 길을 알려줬으면 좋겠어,3
까페가는 방법 알려줘,3
까페 어디에 있는지 알아?,3
까페는 어디에 있을까?,3
까페 가는 방법 알려줘,3
까페 길찾기 좀 해줘,3
까페 길찾기 부탁해,3
까페 길찾기 해줘,3
까페 길찾기 실행,3
까페 길찾기 부탁좀 할께,3
까페 길찾기 가능할까?,3
까페 길찾기 가능?,3
까페 길찾기 기능 실행 시켜줘,3
까페 길찾기 가능합니까?,3
까페 길찾기 해,3
까페 길찾기,3
까페 길 안내 시작,3
까페 길 안내 시작 해줘,3
까페 길좀 안내해,3
까페 길 안내 가능 할까?,3
까페 길를 안내해줘,3
까페 길 안내 시작 하자,3
까페로 가는 길 안내 가능 할까?,3
까페로 가는 길로 안내좀 부탁할께,3
까페로 가는 길로 안내 실행 해줘,3
까페로 가는 길 알아?,3
까페로 가고 싶어,3
까페로 가는 길 알려줘,3
까페로 가야하는데 알려줘,3
까페로 가는길 안내 빠르게 부탁해,3
까페 가는 길 안내해,3
까페 안내해줘,3
까페 안내해,3
까페로 가는 길 안내해줘,3
까페로 가자,3
까페로 가고 싶어,3
투썸 어디야?,3
투썸 위치가 어떡해 되?,3
투썸 어디로 가야해?,3
투썸 어느 쪽이야?,3
투썸 위치,3
투썸 위치좀 알려줄 수 있어?,3
투썸 가야 하는데 어느 쪽이지,3
투썸 가고 싶어,3
투썸 어디에 있는지 알고있어?,3
투썸 가고 싶어 알려줘,3
투썸 위치가 어디에 있어?,3
투썸 위치 좀 알려 주 실수 있어?,3
투썸가 어디에 있어?,3
투썸에 갈건데 어디에 있어?,3
투썸 가야 하는데 위치좀 알려줘,3
투썸 가야해 위치좀 알려줘,3
투썸 빨리 가야하는데 위치좀,3
투썸 어느 방향으로 가야하는지 알수 있을까?,3
투썸 갈건데 어디야?,3
투썸 갈건데 어느 방향이야?,3
투썸 갈건데 어떡해 가야해?,3
투썸 갈건데 위치 안내 부탁해,3
투썸 갈건데 어떡해 가야하는지 알려줘,3
투썸 갈건데 알려줘,3
투썸 갈건데 위치 안내 해,3
투썸 갈건데 빨리 알려줘,3
투썸 갈건데 어느 쪽이야,3
투썸 갈건데 어디로 가는게 좋을까?,3
투썸 갈건데 방향이 어디야?,3
투썸 갈건데 위치 안내를 부탁해,3
투썸 갈건데 길찾기 부탁해,3
투썸 갈건데 길찾아줘,3
투썸 갈건데 길 좀 알려줘,3
투썸 갈건데 길을 알려줘,3
투썸 갈건데 길을 알려주었으면 좋겠어,3
투썸 갈건데 어떡해 가야 좋겠어?,3
투썸 갈건데 빠르게 가는 길좀 알려줘,3
투썸 갈건데 가는 길좀 알려줘,3
투썸 갈건데 가는 길이 어떡해 돼,3
투썸 갈건데 가는 길 안내해줘,3
투썸 갈건데 가는 길 안내 부탁해,3
투썸 갈건데 길이 어떡해 될까?,3
투썸 갈건데 길 찾기 좀 해줘,3
투썸 갈건데 지도 부탁해,3
투썸 갈건데 빠르게 가는 방법 알려줘,3
투썸 갈건데 길 좀 알고 싶어,3
투썸 갈건데 길 좀 알려줬으면 좋겠어,3
투썸  갈건데 길의 방향 좀 알려줘,3
투썸  갈건데 어디야?,3
투썸  갈건데 어디로 가야해?,3
투썸  갈건데 어느 쪽으로 가야해?,3
투썸 갈건데 어떡해 해야할까?,3
투썸 갈건데 어느 길로 가야할까?,3
투썸  갈건데 길을 알려주었으면 좋겠어,3
투썸  갈건데 길 안내를 해줘,3
투썸  갈건데 길이 어떡해 될까?,3
투썸  가야하는데 어떡해 가야하냐?,3
투썸 가야하는데 어떡해 가야하지?,3
투썸 가야하는데 어디로 가야해?,3
투썸  가야하는데 길안내 부탁해,3
투썸 가야하는데 길 좀 안내해줘,3
투썸 길 찾기,3
투썸 가야할것 같은데 길 찾기 부탁해,3
투썸  가야할것 같은데 길 안내 부탁해,3
투썸  가야할것 같은데 길 안내,3
투썸 가야할것 같은데  지도 좀 켜줘,3
투썸 가야할 것 같은데 길 알아?,3
투썸 가야 되는데 어떡해 가야돼?,3
투썸 가야 되는데 길이 어떡해 돼?,3
투썸 가야하는데 길이 어느 방향이야?,3
투썸 가야하는데 길이 어떡해 되지?,3
투썸 가고 싶은데 길안내좀 해줘,3
투썸 가야하는데 길좀 빨리 안내해 줘,3
투썸 가고 싶은데 길 안내 시작해줘,3
투썸 가야하는데 빠르게 길안내 좀,3
투썸 가야하는데 길좀 빠르게 안내해줘,3
투썸 어디야?,3
투썸 어디에 있어?,3
투썸 길 안내좀 해줄 수 있어?,3
투썸 안내해줘,3
투썸 길좀 빨리 안내해줘,3
투썸 길이 어떡해 돼,3
투썸 길안내 시작,3
투썸길 안내 부탁 해,3
투썸 길 지도 찾기 부탁,3
투썸 길이 어떡해 되지?,3
투썸 어느 방향이야?,3
투썸 길 좀 알려줄수 있니?,3
투썸 길 안내 시작,3
투썸 어서 안내해줘,3
투썸 가야되거든 그러니깐 길좀 안내해,3
투썸 어디로 가야합니까?,3
투썸 길을 안내 해 주셨으면 좋겠습니다.,3
투썸 가야돼,3
투썸 갸야하거든 길 좀 알려줘 봐,3
투썸 가야되니깐 길 안내해,3
투썸는 어디에 있어?,3
투썸는 어디쯤인지 알아?,3
투썸는 어디에 있을 까,3
투썸가 어디에있는지 알려줘,3
투썸 안내 부탁해,3
투썸를 가고 싶어,3
투썸 빠른 안내 부탁해,3
투썸가 어디에 있는지 알려줘,3
투썸가 어디에 있어,3
투썸 빠른 안내 부탁해도 될까?,3
투썸 빠르게 가고 싶은데 길좀 알려줘바,3
투썸 를 가야하는데 어떡해 가지,3
투썸 길안내,3
투썸 안내를 부탁 드려요,3
투썸는 어디에 있는 거야?,3
투썸 길이 뭐야,3
투썸에 가는 길이 어디야,3
투썸에 가고 싶어,3
투썸로 가는 길 알려줘,3
투썸가 어느 방향이지,3
투썸로 가는 방향 어디야?,3
투썸로 가고 싶은데,3
투썸로 가야 되거든 길 안내좀 해봐,3
투썸 길 안내 해줘,3
투썸 가는 방향 안내 부탁해,3
투썸 길안내를 시작해줘,3
투썸 빠르게 가는 길좀 알려줘,3
투썸 는 어떡해 가면 좋을까?,3
투썸 가야하는데 길좀,3
투썸 길를 부탁해,3
투썸 가야 해,3
투썸 길을 알려줬으면 좋겠어,3
투썸가는 방법 알려줘,3
투썸 어디에 있는지 알아?,3
투썸는 어디에 있을까?,3
투썸 가는 방법 알려줘,3
투썸 길찾기 좀 해줘,3
투썸 길찾기 부탁해,3
투썸 길찾기 해줘,3
투썸 길찾기 실행,3
투썸 길찾기 부탁좀 할께,3
투썸 길찾기 가능할까?,3
투썸 길찾기 가능?,3
투썸 길찾기 기능 실행 시켜줘,3
투썸 길찾기 가능합니까?,3
투썸 길찾기 해,3
투썸 길찾기,3
투썸 길 안내 시작,3
투썸 길 안내 시작 해줘,3
투썸 길좀 안내해,3
투썸 길 안내 가능 할까?,3
투썸 길를 안내해줘,3
투썸 길 안내 시작 하자,3
투썸로 가는 길 안내 가능 할까?,3
투썸로 가는 길로 안내좀 부탁할께,3
투썸로 가는 길로 안내 실행 해줘,3
투썸로 가는 길 알아?,3
투썸로 가고 싶어,3
투썸로 가는 길 알려줘,3
투썸로 가야하는데 알려줘,3
투썸로 가는길 안내 빠르게 부탁해,3
투썸 가는 길 안내해,3
투썸 안내해줘,3
투썸 안내해,3
투썸로 가는 길 안내해줘,3
투썸로 가자,3
투썸로 가고 싶어,3
투썸플레이스 어디야?,3
투썸플레이스 위치가 어떡해 되?,3
투썸플레이스 어디로 가야해?,3
투썸플레이스 어느 쪽이야?,3
투썸플레이스 위치,3
투썸플레이스 위치좀 알려줄 수 있어?,3
투썸플레이스 가야 하는데 어느 쪽이지,3
투썸플레이스 가고 싶어,3
투썸플레이스 어디에 있는지 알고있어?,3
투썸플레이스 가고 싶어 알려줘,3
투썸플레이스 위치가 어디에 있어?,3
투썸플레이스 위치 좀 알려 주 실수 있어?,3
투썸플레이스가 어디에 있어?,3
투썸플레이스에 갈건데 어디에 있어?,3
투썸플레이스 가야 하는데 위치좀 알려줘,3
투썸플레이스 가야해 위치좀 알려줘,3
투썸플레이스 빨리 가야하는데 위치좀,3
투썸플레이스 어느 방향으로 가야하는지 알수 있을까?,3
투썸플레이스 갈건데 어디야?,3
투썸플레이스 갈건데 어느 방향이야?,3
투썸플레이스 갈건데 어떡해 가야해?,3
투썸플레이스 갈건데 위치 안내 부탁해,3
투썸플레이스 갈건데 어떡해 가야하는지 알려줘,3
투썸플레이스 갈건데 알려줘,3
투썸플레이스 갈건데 위치 안내 해,3
투썸플레이스 갈건데 빨리 알려줘,3
투썸플레이스 갈건데 어느 쪽이야,3
투썸플레이스 갈건데 어디로 가는게 좋을까?,3
투썸플레이스 갈건데 방향이 어디야?,3
투썸플레이스 갈건데 위치 안내를 부탁해,3
투썸플레이스 갈건데 길찾기 부탁해,3
투썸플레이스 갈건데 길찾아줘,3
투썸플레이스 갈건데 길 좀 알려줘,3
투썸플레이스 갈건데 길을 알려줘,3
투썸플레이스 갈건데 길을 알려주었으면 좋겠어,3
투썸플레이스 갈건데 어떡해 가야 좋겠어?,3
투썸플레이스 갈건데 빠르게 가는 길좀 알려줘,3
투썸플레이스 갈건데 가는 길좀 알려줘,3
투썸플레이스 갈건데 가는 길이 어떡해 돼,3
투썸플레이스 갈건데 가는 길 안내해줘,3
투썸플레이스 갈건데 가는 길 안내 부탁해,3
투썸플레이스 갈건데 길이 어떡해 될까?,3
투썸플레이스 갈건데 길 찾기 좀 해줘,3
투썸플레이스 갈건데 지도 부탁해,3
투썸플레이스 갈건데 빠르게 가는 방법 알려줘,3
투썸플레이스 갈건데 길 좀 알고 싶어,3
투썸플레이스 갈건데 길 좀 알려줬으면 좋겠어,3
투썸플레이스  갈건데 길의 방향 좀 알려줘,3
투썸플레이스  갈건데 어디야?,3
투썸플레이스  갈건데 어디로 가야해?,3
투썸플레이스  갈건데 어느 쪽으로 가야해?,3
투썸플레이스 갈건데 어떡해 해야할까?,3
투썸플레이스 갈건데 어느 길로 가야할까?,3
투썸플레이스  갈건데 길을 알려주었으면 좋겠어,3
투썸플레이스  갈건데 길 안내를 해줘,3
투썸플레이스  갈건데 길이 어떡해 될까?,3
투썸플레이스  가야하는데 어떡해 가야하냐?,3
투썸플레이스 가야하는데 어떡해 가야하지?,3
투썸플레이스 가야하는데 어디로 가야해?,3
투썸플레이스  가야하는데 길안내 부탁해,3
투썸플레이스 가야하는데 길 좀 안내해줘,3
투썸플레이스 길 찾기,3
투썸플레이스 가야할것 같은데 길 찾기 부탁해,3
투썸플레이스  가야할것 같은데 길 안내 부탁해,3
투썸플레이스  가야할것 같은데 길 안내,3
투썸플레이스 가야할것 같은데  지도 좀 켜줘,3
투썸플레이스 가야할 것 같은데 길 알아?,3
투썸플레이스 가야 되는데 어떡해 가야돼?,3
투썸플레이스 가야 되는데 길이 어떡해 돼?,3
투썸플레이스 가야하는데 길이 어느 방향이야?,3
투썸플레이스 가야하는데 길이 어떡해 되지?,3
투썸플레이스 가고 싶은데 길안내좀 해줘,3
투썸플레이스 가야하는데 길좀 빨리 안내해 줘,3
투썸플레이스 가고 싶은데 길 안내 시작해줘,3
투썸플레이스 가야하는데 빠르게 길안내 좀,3
투썸플레이스 가야하는데 길좀 빠르게 안내해줘,3
투썸플레이스 어디야?,3
투썸플레이스 어디에 있어?,3
투썸플레이스 길 안내좀 해줄 수 있어?,3
투썸플레이스 안내해줘,3
투썸플레이스 길좀 빨리 안내해줘,3
투썸플레이스 길이 어떡해 돼,3
투썸플레이스 길안내 시작,3
투썸플레이스길 안내 부탁 해,3
투썸플레이스 길 지도 찾기 부탁,3
투썸플레이스 길이 어떡해 되지?,3
투썸플레이스 어느 방향이야?,3
투썸플레이스 길 좀 알려줄수 있니?,3
투썸플레이스 길 안내 시작,3
투썸플레이스 어서 안내해줘,3
투썸플레이스 가야되거든 그러니깐 길좀 안내해,3
투썸플레이스 어디로 가야합니까?,3
투썸플레이스 길을 안내 해 주셨으면 좋겠습니다.,3
투썸플레이스 가야돼,3
투썸플레이스 갸야하거든 길 좀 알려줘 봐,3
투썸플레이스 가야되니깐 길 안내해,3
투썸플레이스는 어디에 있어?,3
투썸플레이스는 어디쯤인지 알아?,3
투썸플레이스는 어디에 있을 까,3
투썸플레이스가 어디에있는지 알려줘,3
투썸플레이스 안내 부탁해,3
투썸플레이스를 가고 싶어,3
투썸플레이스 빠른 안내 부탁해,3
투썸플레이스가 어디에 있는지 알려줘,3
투썸플레이스가 어디에 있어,3
투썸플레이스 빠른 안내 부탁해도 될까?,3
투썸플레이스 빠르게 가고 싶은데 길좀 알려줘바,3
투썸플레이스 를 가야하는데 어떡해 가지,3
투썸플레이스 길안내,3
투썸플레이스 안내를 부탁 드려요,3
투썸플레이스는 어디에 있는 거야?,3
투썸플레이스 길이 뭐야,3
투썸플레이스에 가는 길이 어디야,3
투썸플레이스에 가고 싶어,3
투썸플레이스로 가는 길 알려줘,3
투썸플레이스가 어느 방향이지,3
투썸플레이스로 가는 방향 어디야?,3
투썸플레이스로 가고 싶은데,3
투썸플레이스로 가야 되거든 길 안내좀 해봐,3
투썸플레이스 길 안내 해줘,3
투썸플레이스 가는 방향 안내 부탁해,3
투썸플레이스 길안내를 시작해줘,3
투썸플레이스 빠르게 가는 길좀 알려줘,3
투썸플레이스 는 어떡해 가면 좋을까?,3
투썸플레이스 가야하는데 길좀,3
투썸플레이스 길를 부탁해,3
투썸플레이스 가야 해,3
투썸플레이스 길을 알려줬으면 좋겠어,3
투썸플레이스가는 방법 알려줘,3
투썸플레이스 어디에 있는지 알아?,3
투썸플레이스는 어디에 있을까?,3
투썸플레이스 가는 방법 알려줘,3
투썸플레이스 길찾기 좀 해줘,3
투썸플레이스 길찾기 부탁해,3
투썸플레이스 길찾기 해줘,3
투썸플레이스 길찾기 실행,3
투썸플레이스 길찾기 부탁좀 할께,3
투썸플레이스 길찾기 가능할까?,3
투썸플레이스 길찾기 가능?,3
투썸플레이스 길찾기 기능 실행 시켜줘,3
투썸플레이스 길찾기 가능합니까?,3
투썸플레이스 길찾기 해,3
투썸플레이스 길찾기,3
투썸플레이스 길 안내 시작,3
투썸플레이스 길 안내 시작 해줘,3
투썸플레이스 길좀 안내해,3
투썸플레이스 길 안내 가능 할까?,3
투썸플레이스 길를 안내해줘,3
투썸플레이스 길 안내 시작 하자,3
투썸플레이스로 가는 길 안내 가능 할까?,3
투썸플레이스로 가는 길로 안내좀 부탁할께,3
투썸플레이스로 가는 길로 안내 실행 해줘,3
투썸플레이스로 가는 길 알아?,3
투썸플레이스로 가고 싶어,3
투썸플레이스로 가는 길 알려줘,3
투썸플레이스로 가야하는데 알려줘,3
투썸플레이스로 가는길 안내 빠르게 부탁해,3
투썸플레이스 가는 길 안내해,3
투썸플레이스 안내해줘,3
투썸플레이스 안내해,3
투썸플레이스로 가는 길 안내해줘,3
투썸플레이스로 가자,3
투썸플레이스로 가고 싶어,3
투플 어디야?,3
투플 위치가 어떡해 되?,3
투플 어디로 가야해?,3
투플 어느 쪽이야?,3
투플 위치,3
투플 위치좀 알려줄 수 있어?,3
투플 가야 하는데 어느 쪽이지,3
투플 가고 싶어,3
투플 어디에 있는지 알고있어?,3
투플 가고 싶어 알려줘,3
투플 위치가 어디에 있어?,3
투플 위치 좀 알려 주 실수 있어?,3
투플가 어디에 있어?,3
투플에 갈건데 어디에 있어?,3
투플 가야 하는데 위치좀 알려줘,3
투플 가야해 위치좀 알려줘,3
투플 빨리 가야하는데 위치좀,3
투플 어느 방향으로 가야하는지 알수 있을까?,3
